EXTRA,DATA_TYPE,COLUMN_KEY,COLUMN_TYPE,IS_NULLABLE,TABLE_SCHEMA,PRIVILEGES,TABLE_NAME,NUMERIC_SCALE,TABLE_CATALOG,COLUMN_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,COLLATION_NAME,NUMERIC_PRECISION,DATETIME_PRECISION,CHARACTER_SET_NAME,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
<blank>,tinyint,<blank>,tinyint(1),NO,top-job-contest,"select,insert,update,references",tf_email_templates,0,def,email_isactive,<blank>,1,12,NULL,3,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates,NULL,def,email_type,<blank>,NULL,13,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_email_templates,0,def,created_by,<blank>,NULL,14,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_email_templates,NULL,def,created_date,<blank>,NULL,15,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_email_templates,0,def,updated_by,<blank>,NULL,16,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_email_templates,NULL,def,updated_date,<blank>,NULL,17,NULL,NULL,0,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,0,def,email_templates_id,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,0,def,client_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_templates_name,<blank>,NULL,3,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_templates_description,<blank>,NULL,4,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_from,<blank>,NULL,5,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_to,<blank>,NULL,6,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_cc,<blank>,NULL,7,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_bcc,<blank>,NULL,8,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_reply_to,<blank>,NULL,9,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_subject,<blank>,NULL,10,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,longtext,<blank>,longtext,NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_body,<blank>,NULL,11,latin1_swedish_ci,NULL,NULL,latin1,4294967295,4294967295
<blank>,tinyint,<blank>,tinyint(1),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,0,def,email_isactive,<blank>,1,12,NULL,3,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,email_type,<blank>,NULL,13,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,0,def,created_by,<blank>,NULL,14,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,created_date,<blank>,NULL,15,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,0,def,updated_by,<blank>,NULL,16,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_email_templates_bk,NULL,def,updated_date,<blank>,NULL,17,NULL,NULL,0,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,entry_id,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,contest_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,user_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,enum,<blank>,"enum('Graco','Sherwinwilliams','Zinsser','DefaultApc','Fauxeffects','wooster','festool','Federatedinsurance')",NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,sponsor_site,<blank>,DefaultApc,4,latin1_swedish_ci,NULL,NULL,latin1,18,18
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,entry_date,<blank>,NULL,5,NULL,NULL,0,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,entry_fees,<blank>,NULL,6,NULL,22,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,entry_amount,<blank>,NULL,7,NULL,22,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(1),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,payment_status,<blank>,0,8,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,language_id,<blank>,NULL,9,NULL,10,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(1),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,entry_iscancel,<blank>,NULL,10,NULL,3,NULL,NULL,NULL,NULL
<blank>,enum,<blank>,"enum('Division','Category')",NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,entry_fees_base,<blank>,Category,11,latin1_swedish_ci,NULL,NULL,latin1,8,8
<blank>,enum,<blank>,"enum('1','2','3','4')",NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,discount_type,<blank>,1,12,latin1_swedish_ci,NULL,NULL,latin1,1,1
<blank>,float,<blank>,"float(8,2)",YES,top-job-contest,"select,insert,update,references",tf_entry,2,def,discount_amt_per,<blank>,NULL,13,NULL,8,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry,0,def,discount_for_items,<blank>,NULL,14,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry,0,def,discount_to_items,<blank>,NULL,15,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,created_by,<blank>,NULL,16,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,created_date,<blank>,NULL,17,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry,0,def,updated_by,<blank>,NULL,18,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry,NULL,def,updated_date,<blank>,NULL,19,NULL,NULL,0,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,entry_category_id,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,entry_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,contest_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,user_id,<blank>,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,category_id,<blank>,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,entry_date_category,<blank>,NULL,6,NULL,NULL,0,NULL,NULL,NULL
<blank>,float,<blank>,float,NO,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,entry_fees_actual_category,<blank>,NULL,7,NULL,12,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,entry_fees_category,<blank>,NULL,8,NULL,22,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(1),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,entry_status,<blank>,NULL,9,NULL,3,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,status_date,<blank>,NULL,10,NULL,NULL,0,NULL,NULL,NULL
<blank>,text,<blank>,text,YES,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,reject_reason,<blank>,NULL,11,latin1_swedish_ci,NULL,NULL,latin1,65535,65535
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,created_by,<blank>,NULL,12,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,created_date,<blank>,NULL,13,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_category,0,def,updated_by,<blank>,NULL,14,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_category,NULL,def,updated_date,<blank>,NULL,15,NULL,NULL,0,NULL,NULL,NULL
auto_increment,bigint,PRI,bigint(20),NO,top-job-contest,"select,insert,update,references",tf_entry_detail,0,def,entry_detail_id,<blank>,NULL,1,NULL,19,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_detail,0,def,entry_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_detail,0,def,field_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_entry_detail,NULL,def,field_caption,<blank>,NULL,4,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,text,<blank>,text,NO,top-job-contest,"select,insert,update,references",tf_entry_detail,NULL,def,field_value,<blank>,NULL,5,latin1_swedish_ci,NULL,NULL,latin1,65535,65535
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_detail,0,def,created_by,<blank>,NULL,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_detail,NULL,def,created_date,<blank>,NULL,7,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_detail,0,def,updated_by,<blank>,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_detail,NULL,def,updated_date,<blank>,NULL,9,NULL,NULL,0,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_filed_selection,0,def,entry_filed_selection_id,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_filed_selection,0,def,entry_field_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_filed_selection,0,def,user_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_filed_selection,0,def,contest_id,Contest Id: FK #__contest.contest_id,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_filed_selection,0,def,category_id,Category Id: FK #__division_category.division_category_id,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20),YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,0,def,entry_multipub_id,<blank>,NULL,1,NULL,19,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(765),YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,NULL,def,entry_ids,<blank>,NULL,2,latin1_swedish_ci,NULL,NULL,latin1,765,765
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,0,def,user_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,0,def,order_id,<blank>,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,0,def,sub_number,<blank>,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,0,def,error_no,<blank>,NULL,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,NULL,def,created_date,<blank>,NULL,7,NULL,NULL,0,NULL,NULL,NULL
<blank>,text,<blank>,text,YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,NULL,def,response_subject,<blank>,NULL,8,latin1_swedish_ci,NULL,NULL,latin1,65535,65535
<blank>,text,<blank>,text,YES,top-job-contest,"select,insert,update,references",tf_entry_multipub,NULL,def,response_str,<blank>,NULL,9,latin1_swedish_ci,NULL,NULL,latin1,65535,65535
auto_increment,bigint,PRI,bigint(20),NO,top-job-contest,"select,insert,update,references",tf_entry_options,0,def,entry_option_id,<blank>,NULL,1,NULL,19,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_options,0,def,entry_detail_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_options,0,def,field_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_options,0,def,field_option_id,<blank>,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_entry_options,NULL,def,field_option_value,<blank>,NULL,5,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_options,0,def,created_by,<blank>,NULL,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_options,NULL,def,created_date,<blank>,NULL,7,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_options,0,def,updated_by,<blank>,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_options,NULL,def,updated_date,<blank>,NULL,9,NULL,NULL,0,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,entry_payment_id,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,client_id,<blank>,NULL,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,contest_id,<blank>,NULL,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,user_id,<blank>,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,entry_id,<blank>,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,amount,<blank>,NULL,6,NULL,22,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,payment_date,<blank>,NULL,7,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,payment_type_id,<blank>,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,text,<blank>,text,NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,payment_description,<blank>,NULL,9,latin1_swedish_ci,NULL,NULL,latin1,65535,65535
<blank>,tinyint,<blank>,tinyint(1),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,0,def,transaction_type,<blank>,1,10,NULL,3,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(50),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,transaction_id,<blank>,NULL,11,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(25),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,cc_type,<blank>,NULL,12,latin1_swedish_ci,NULL,NULL,latin1,25,25
<blank>,varchar,<blank>,varchar(50),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,cc_number,<blank>,NULL,13,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(25),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,cc_expiry,<blank>,NULL,14,latin1_swedish_ci,NULL,NULL,latin1,25,25
<blank>,varchar,<blank>,varchar(25),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,cc_cvv_no,<blank>,NULL,15,latin1_swedish_ci,NULL,NULL,latin1,25,25
<blank>,varchar,<blank>,varchar(50),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,bill_name,<blank>,NULL,16,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,bill_address1,<blank>,NULL,17,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,bill_address2,<blank>,NULL,18,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(50),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,bill_city,<blank>,NULL,19,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(50),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,bill_state,<blank>,NULL,20,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(255),NO,top-job-contest,"select,insert,update,references",tf_entry_payment,NULL,def,bill_country,<blank>,NULL,21,latin1_swedish_ci,NULL,NULL,latin1,255,255
